,xy,yf,prob
91,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
92,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
93,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
94,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
95,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
96,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
97,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
98,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
99,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
100,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
101,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
102,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
103,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
104,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
105,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
106,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
107,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
108,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
109,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
110,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
111,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
112,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
113,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
114,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
115,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
116,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
117,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
118,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
119,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
120,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
121,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
122,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
123,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
124,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
125,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
126,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
127,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
128,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
129,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
130,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
131,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
132,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
133,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
134,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
135,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
136,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
137,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
138,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
139,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
140,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
141,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
142,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
143,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
144,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
145,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
146,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
147,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
148,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
149,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
150,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
151,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
152,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
153,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
154,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
155,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
156,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
157,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
158,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
159,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
160,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
161,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
162,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
163,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
164,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
165,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
166,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
167,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
168,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
169,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
170,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
171,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
172,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
173,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
174,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
175,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
176,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
177,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
178,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
179,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
180,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
181,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
182,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
183,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
184,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
185,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
186,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
187,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
188,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
189,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
190,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
191,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
192,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
193,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
194,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
195,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
196,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
197,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
198,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
199,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
200,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
201,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
202,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
203,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
204,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
205,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
206,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
207,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
208,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
209,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
210,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
211,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
212,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
213,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
214,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
215,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
216,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
217,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
218,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
219,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
220,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
221,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
222,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
223,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
224,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
225,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
226,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
227,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
228,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
229,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
230,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
231,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
232,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
233,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
234,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
235,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
236,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
237,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
238,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
239,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
240,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
241,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
242,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
243,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
244,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
245,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
246,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
247,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
248,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
249,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
250,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
251,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
252,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
253,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
254,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
255,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
256,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
257,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
258,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
259,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
260,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
261,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
262,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
263,"(0, 1, 0, 0, 1, 0, 0)",0,0.9958702064896755
264,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
265,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
266,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
267,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
268,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
269,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
270,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
271,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
272,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
273,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
274,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
275,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
276,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
277,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
278,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
279,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
280,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
281,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
282,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
283,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
284,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
285,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
286,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
287,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
288,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
289,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
290,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
291,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
292,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
293,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
294,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
295,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
296,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
297,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
298,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
299,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
300,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
301,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
302,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
303,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
304,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
305,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
306,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
307,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
308,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
309,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
310,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
311,"(0, 1, 0, 0, 1, 0, 0)",0,0.9958702064896755
312,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
313,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
314,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
315,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
316,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
317,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
318,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
319,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
320,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
321,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
322,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
323,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
324,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
325,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
326,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
327,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
328,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
329,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
330,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
331,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
332,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
333,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
334,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
335,"(0, 1, 0, 0, 1, 0, 0)",0,0.9958702064896755
336,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
337,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
338,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
339,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
340,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
341,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
342,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
343,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
344,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
345,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
346,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
347,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
348,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
349,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
350,"(0, 1, 0, 0, 1, 0, 0)",0,0.9958702064896755
351,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
352,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
353,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
354,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
355,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
356,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
357,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
358,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
359,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
360,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
361,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
362,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
363,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
364,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
365,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
366,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
367,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
368,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
369,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
370,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
371,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
372,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
373,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
374,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
375,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
376,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
377,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
378,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
379,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
380,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
381,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
382,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
383,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
384,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
385,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
386,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
387,"(0, 1, 0, 0, 1, 0, 0)",1,0.9958702064896755
