,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
43,1,0,0,0,0,1.0,1,1,0,1
44,0,0,0,0,0,0.0,0,0,0,1
45,1,1,0,1,0,0.0,1,0,0,0
46,0,0,0,1,0,0.0,0,0,1,1
47,0,1,1,1,1,1.0,0,0,1,0
48,0,0,1,0,1,0.0,0,0,0,0
49,1,1,1,0,0,0.0,1,0,0,1
50,1,1,0,0,1,0.0,0,0,1,0
51,0,1,0,1,0,0.0,1,0,1,0
52,1,0,1,0,1,0.0,1,0,0,0
53,0,1,0,0,0,0.0,0,1,0,0
54,1,0,0,1,1,0.0,1,0,1,0
55,1,1,0,1,0,1.0,1,0,1,0
56,0,0,0,0,0,0.0,0,1,0,1
57,0,0,0,0,0,0.0,0,0,0,0
58,0,0,0,0,0,0.0,1,0,0,0
59,1,0,1,0,0,0.0,0,0,0,0
60,0,0,1,0,0,1.0,0,0,0,0
61,0,0,0,0,0,0.0,0,0,0,1
62,0,0,0,0,0,0.0,0,0,0,0
63,0,0,0,0,0,0.0,0,1,0,0
64,0,0,1,0,1,0.0,0,0,1,0
65,0,0,0,0,0,0.0,0,1,1,0
66,0,1,0,0,0,0.0,0,0,0,0
67,0,0,0,1,0,0.0,1,0,1,0
68,0,1,0,0,1,0.0,0,1,0,0
69,1,0,0,1,0,1.0,1,0,0,0
70,0,0,0,0,0,0.0,0,0,0,0
71,1,1,0,0,0,1.0,1,0,0,1
72,1,1,0,1,0,0.0,1,0,1,0
73,0,0,1,0,1,1.0,0,0,0,1
74,0,0,1,0,0,0.0,0,1,1,0
75,0,0,1,0,1,0.0,0,1,1,0
76,1,0,0,1,0,0.0,1,1,0,1
77,0,1,0,0,1,0.0,0,0,1,0
78,0,1,0,1,1,1.0,0,1,1,0
79,1,1,0,0,0,0.0,0,1,1,0
80,0,1,0,0,0,1.0,0,0,0,0
81,0,1,1,0,1,0.0,1,0,0,1
82,1,0,1,1,0,0.0,1,0,0,0
83,1,0,1,1,0,0.0,0,1,0,0
84,0,1,0,0,1,0.0,0,0,1,0
85,0,0,0,0,0,1.0,1,0,0,1
86,1,1,1,1,1,0.0,0,0,1,0
87,0,1,0,1,0,0.0,0,0,1,0
88,0,0,0,0,0,0.0,0,0,0,0
89,1,0,1,0,0,0.0,0,1,0,1
90,1,0,0,0,1,0.0,0,0,0,0
91,0,0,0,0,0,1.0,1,0,0,0
92,0,0,0,0,0,1.0,1,0,1,0
93,0,0,0,1,0,0.0,0,0,0,0
94,1,1,1,1,1,0.0,1,0,0,1
95,0,0,1,0,0,0.0,1,1,0,0
96,0,0,1,0,1,0.0,0,0,0,0
97,0,1,1,0,0,1.0,0,1,1,0
98,0,0,1,1,1,1.0,0,1,0,0
99,1,0,0,0,0,1.0,0,1,0,1
100,1,0,0,1,1,0.0,1,0,1,0
101,1,0,0,1,0,0.0,1,0,0,0
102,0,0,1,0,0,1.0,1,1,0,1
103,1,0,0,1,1,0.0,0,0,0,1
104,0,0,1,0,0,1.0,1,1,0,1
105,0,0,0,0,0,0.0,0,0,0,1
106,0,1,0,1,0,0.0,0,0,1,0
107,0,0,0,1,0,0.0,0,0,0,1
108,0,0,0,0,0,0.0,0,1,0,0
109,0,0,0,0,1,0.0,0,0,1,0
110,0,1,0,0,1,0.0,0,1,1,0
111,1,0,0,0,0,0.0,1,1,0,0
112,0,0,0,1,1,0.0,0,0,0,1
113,1,0,1,0,0,1.0,0,0,0,0
114,0,0,0,0,0,0.0,0,0,1,0
115,0,0,0,0,0,0.0,0,0,0,1
116,0,0,1,0,0,0.0,0,0,0,0
117,0,1,0,0,0,1.0,0,0,0,0
118,0,0,0,0,0,0.0,0,0,0,1
119,0,0,1,1,0,0.0,0,0,0,0
120,0,0,0,0,0,0.0,0,0,0,0
121,0,0,0,0,1,1.0,0,0,0,0
122,0,0,0,0,0,0.0,0,0,0,1
123,1,1,0,0,0,0.0,0,0,0,0
124,1,0,0,0,0,0.0,0,0,0,0
125,0,0,0,0,0,0.0,0,0,0,0
126,0,0,0,0,0,0.0,0,0,0,0
127,0,0,0,0,0,0.0,0,0,0,0
128,0,0,0,0,1,0.0,0,0,0,0
129,0,1,1,0,0,0.0,0,1,1,0
130,0,1,1,1,0,0.0,0,0,0,0
131,1,0,0,0,0,0.0,0,0,0,0
132,0,1,0,1,0,0.0,0,0,0,1
133,0,0,0,0,0,0.0,1,0,0,0
134,0,0,0,0,1,0.0,0,0,0,0
135,0,1,0,0,0,0.0,0,0,0,1
136,0,0,0,0,0,0.0,0,1,0,0
137,1,0,0,1,0,0.0,1,1,1,0
138,0,1,0,0,0,0.0,0,0,0,0
139,1,1,0,0,0,0.0,0,0,0,1
140,1,0,0,0,1,0.0,0,0,0,0
141,1,0,0,0,0,1.0,0,0,1,0
142,0,0,1,0,1,0.0,0,1,0,0
143,0,0,0,1,0,0.0,0,1,0,0
144,0,1,0,0,0,0.0,0,0,1,0
145,0,0,0,0,0,1.0,0,0,1,0
146,0,0,0,0,0,0.0,1,1,1,1
147,1,0,1,0,0,0.0,0,0,0,0
148,0,0,0,0,0,0.0,0,1,0,0
149,0,0,1,1,0,0.0,1,0,0,0
150,1,1,0,0,1,0.0,1,0,0,0
151,0,0,0,1,0,0.0,0,1,1,0
152,0,0,1,0,1,0.0,0,1,0,1
153,0,0,0,1,0,0.0,0,0,0,1
154,0,1,0,0,0,0.0,0,0,1,0
155,0,0,0,0,1,0.0,0,1,1,0
156,0,0,0,0,0,1.0,0,0,0,1
157,0,1,0,0,0,0.0,0,0,0,1
158,0,1,0,1,1,0.0,1,1,0,0
159,0,0,0,0,0,1.0,0,1,1,0
160,0,1,0,0,1,0.0,0,0,0,0
161,0,0,1,0,0,0.0,0,0,0,0
162,0,0,0,0,0,0.0,1,0,1,0
163,0,0,0,1,0,0.0,1,0,0,0
164,1,0,0,0,1,1.0,0,1,1,0
165,1,0,0,1,1,0.0,0,0,0,1
166,0,0,0,1,0,1.0,0,0,1,0
167,0,0,0,0,1,0.0,0,0,1,1
168,1,0,1,0,0,0.0,0,1,1,1
169,0,0,0,1,1,1.0,1,0,1,0
170,0,0,0,0,0,1.0,1,0,1,0
171,0,0,0,0,0,0.0,0,0,0,1
172,0,0,1,0,0,1.0,0,0,0,0
173,0,0,0,1,0,0.0,1,0,0,0
174,0,1,0,0,0,0.0,0,0,0,1
175,1,0,1,1,0,0.0,1,0,0,0
176,0,0,1,0,0,1.0,0,0,0,1
177,0,0,0,1,0,0.0,0,0,0,0
178,0,0,0,0,0,1.0,0,0,0,0
179,0,1,1,0,0,0.0,0,0,0,1
180,0,1,1,0,0,0.0,0,0,0,0
181,1,0,1,0,1,1.0,1,1,0,1
182,0,1,0,1,0,0.0,0,0,1,1
183,1,0,0,1,0,1.0,0,0,0,0
184,1,0,0,0,0,0.0,1,0,0,1
185,0,0,0,0,0,0.0,0,1,1,1
186,1,0,1,1,1,0.0,0,0,0,1
187,0,1,0,0,1,0.0,0,0,1,0
188,0,1,0,0,0,1.0,1,0,0,0
189,0,0,0,0,0,0.0,0,0,0,1
190,0,0,0,0,1,0.0,0,0,0,0
191,0,0,0,0,0,0.0,0,0,0,0
192,0,1,1,1,1,0.0,0,0,0,0
193,0,1,1,0,0,1.0,0,1,1,0
194,0,0,0,1,1,1.0,0,0,0,0
195,0,0,0,0,1,1.0,0,0,0,0
196,1,0,1,0,0,0.0,1,1,1,0
197,0,0,1,0,0,0.0,0,0,1,0
198,1,0,1,0,1,1.0,1,0,1,1
199,1,0,0,0,0,0.0,0,0,0,0
200,0,0,0,0,0,1.0,0,0,0,0
201,1,1,0,1,0,0.0,1,0,0,0
202,1,1,0,1,1,0.0,0,0,0,0
203,0,1,0,0,0,0.0,1,1,0,1
204,0,0,0,1,0,1.0,0,0,0,0
205,1,1,0,0,0,1.0,0,0,0,1
206,0,1,0,1,0,0.0,1,0,0,0
207,1,1,1,0,0,1.0,1,0,0,0
208,1,1,0,0,1,1.0,0,1,0,0
209,0,0,0,1,1,0.0,0,0,0,1
210,0,0,0,0,1,0.0,0,0,1,0
211,1,0,0,0,0,1.0,0,1,0,1
212,0,1,0,0,1,1.0,1,0,1,0
213,0,0,1,0,1,0.0,0,0,0,0
214,0,0,0,0,1,0.0,0,0,0,1
215,0,1,0,0,0,0.0,0,0,0,1
216,0,0,1,1,0,0.0,0,1,1,0
217,1,0,0,0,0,0.0,0,0,0,0
218,1,0,0,0,1,0.0,0,1,1,0
219,1,1,1,0,0,0.0,1,0,0,1
220,1,1,1,0,0,1.0,1,1,1,0
221,0,0,1,0,0,0.0,1,0,0,0
222,1,1,0,1,1,0.0,0,0,0,0
223,0,0,1,1,0,1.0,0,0,0,0
224,0,1,1,1,0,0.0,0,0,0,0
225,0,0,0,1,0,1.0,1,0,1,0
226,0,0,0,1,0,0.0,1,0,0,1
227,1,0,0,0,0,0.0,0,0,0,1
228,0,1,0,0,1,0.0,0,1,1,1
229,0,0,0,0,0,0.0,0,0,0,1
230,1,1,0,0,1,0.0,0,0,0,1
231,0,0,1,0,0,1.0,1,1,0,0
232,1,1,1,1,0,0.0,0,1,0,1
233,0,1,0,0,0,0.0,1,1,0,1
234,0,0,0,0,0,0.0,0,0,0,0
235,0,0,0,1,0,1.0,1,0,1,0
236,1,1,0,0,1,1.0,0,0,0,0
237,0,1,0,1,0,0.0,0,0,1,0
238,0,0,0,0,1,0.0,0,0,0,1
239,0,1,0,1,0,0.0,1,1,0,0
240,0,0,0,0,0,0.0,1,1,0,0
241,0,1,0,0,0,0.0,0,0,0,1
242,0,0,0,0,1,0.0,0,1,0,1
243,0,0,0,0,1,0.0,0,0,1,0
244,0,0,1,0,0,0.0,0,1,1,0
245,0,0,0,0,1,0.0,0,0,0,0
246,1,0,0,0,0,0.0,0,0,0,1
247,1,0,0,0,1,0.0,0,0,0,1
248,1,0,1,0,0,0.0,0,0,0,0
249,1,1,1,0,0,0.0,0,0,0,0
250,0,0,0,0,0,1.0,0,0,0,0
251,0,0,1,0,0,0.0,0,0,0,0
252,0,0,0,1,0,0.0,1,0,0,0
253,1,1,0,1,1,1.0,1,0,1,0
254,1,0,0,0,0,0.0,0,1,0,1
255,0,0,0,1,0,0.0,0,0,1,0
256,1,0,0,1,0,1.0,0,0,0,0
257,0,0,0,0,0,1.0,0,1,0,0
258,0,0,0,0,1,0.0,1,0,0,0
259,0,0,0,0,0,1.0,1,0,0,1
260,0,0,0,0,0,0.0,0,0,0,0
261,0,0,0,1,0,0.0,1,0,0,1
262,1,1,0,1,0,0.0,0,0,0,1
263,0,0,1,0,0,0.0,0,0,0,0
264,0,1,0,1,0,0.0,0,0,1,0
265,1,1,0,0,0,0.0,0,0,1,0
266,0,1,0,0,0,0.0,0,1,1,1
267,0,0,0,0,1,0.0,0,1,0,1
268,1,0,1,1,0,1.0,0,1,0,0
269,0,1,0,0,1,0.0,1,0,1,1
270,0,0,1,0,0,1.0,0,0,1,0
271,1,0,0,0,1,1.0,0,0,0,1
272,0,0,0,1,1,0.0,1,1,1,0
273,0,1,0,0,1,0.0,0,0,1,1
274,0,0,1,0,0,0.0,0,1,1,0
275,0,1,1,0,0,1.0,0,0,1,0
276,0,0,1,1,0,0.0,0,0,1,0
277,0,1,0,0,0,0.0,1,0,0,1
278,1,0,0,0,1,0.0,0,1,0,0
279,1,1,0,1,0,0.0,0,1,1,0
280,0,0,0,0,1,0.0,0,0,0,0
281,0,1,0,0,0,1.0,0,0,1,1
282,1,0,0,0,1,1.0,0,0,0,1
283,0,0,1,0,1,0.0,1,1,0,0
284,1,1,0,0,0,0.0,0,0,0,0
285,0,0,1,0,0,0.0,0,0,0,0
286,1,0,1,0,1,1.0,0,0,1,0
287,0,0,0,0,0,1.0,0,0,0,0
288,1,1,1,1,1,1.0,1,1,1,0
289,1,0,0,1,0,0.0,1,0,1,0
290,1,0,1,0,0,1.0,1,0,0,0
291,0,1,0,1,0,0.0,1,1,0,0
292,0,0,0,0,0,1.0,0,1,0,1
293,0,0,0,0,0,1.0,1,0,0,0
294,1,0,1,0,0,0.0,0,0,0,0
295,0,0,0,0,0,1.0,0,1,0,0
296,1,1,0,0,1,0.0,0,0,0,0
297,0,0,0,1,1,1.0,0,0,0,0
298,0,0,0,0,0,0.0,1,0,0,0
299,0,0,0,0,0,0.0,1,0,0,0
300,0,0,1,1,0,0.0,0,0,0,1
301,1,0,0,0,0,0.0,0,0,1,0
302,0,0,0,1,0,0.0,0,0,0,0
303,0,0,0,0,0,0.0,0,1,1,0
304,0,1,1,1,0,1.0,1,0,0,1
305,1,0,0,0,0,0.0,0,0,1,1
306,0,1,0,0,0,0.0,0,0,1,0
307,0,0,0,0,0,0.0,0,0,0,1
308,0,0,0,1,1,0.0,1,0,0,0
309,0,0,0,0,0,0.0,0,0,0,0
310,0,1,0,0,0,0.0,0,0,1,0
311,0,1,0,1,1,0.0,0,1,0,0
312,0,0,0,0,0,0.0,0,1,0,0
313,0,0,0,0,0,0.0,0,0,0,0
314,0,1,0,0,1,0.0,0,0,0,1
315,0,1,1,0,0,1.0,0,1,1,0
316,0,0,0,0,0,0.0,0,0,0,0
317,1,1,0,0,0,0.0,0,0,1,1
318,1,0,1,0,0,1.0,0,1,0,0
319,0,0,0,0,1,0.0,0,0,0,0
320,1,0,0,0,1,1.0,0,0,1,0
321,1,0,0,0,0,0.0,0,1,0,0
322,0,1,1,1,1,0.0,1,0,1,0
323,1,0,1,0,0,0.0,0,0,0,0
324,0,1,1,1,0,0.0,1,0,0,0
325,0,1,0,0,0,1.0,0,1,0,0
326,0,0,0,0,1,0.0,0,0,0,1
327,0,1,0,0,0,1.0,0,1,0,0
328,1,0,0,0,0,1.0,0,0,0,0
329,1,0,1,0,0,0.0,0,0,0,0
330,0,0,0,1,1,0.0,0,0,1,1
331,0,1,0,1,0,1.0,0,0,1,1
332,1,0,1,0,0,0.0,0,1,1,0
333,0,0,0,0,0,0.0,1,1,0,0
334,0,1,0,0,0,1.0,0,0,0,1
335,1,0,0,1,1,1.0,0,1,0,0
336,0,0,1,0,0,0.0,1,0,0,1
337,1,0,1,0,0,1.0,0,0,1,0
338,0,0,0,1,0,0.0,0,1,0,0
339,0,1,0,0,1,0.0,1,0,0,0
340,0,0,0,1,0,0.0,0,0,0,0
341,0,1,0,0,0,0.0,0,0,0,0
342,1,0,0,0,1,0.0,1,0,0,0
343,0,0,0,0,0,0.0,0,1,0,1
344,0,0,1,0,1,0.0,1,1,0,0
345,0,0,0,0,0,1.0,0,0,0,0
346,0,0,0,0,0,0.0,0,0,1,1
347,1,0,1,0,0,0.0,0,0,0,0
348,1,1,0,0,1,1.0,0,0,0,1
349,1,0,1,0,0,1.0,1,0,0,0
350,0,0,1,1,0,0.0,1,0,1,0
351,1,1,0,0,1,1.0,0,1,0,0
352,1,1,1,1,1,0.0,0,1,0,0
353,0,0,1,0,0,1.0,1,0,1,1
354,0,0,0,1,0,0.0,1,0,0,0
355,0,0,0,1,0,0.0,1,1,1,1
356,1,1,0,0,1,0.0,0,0,0,1
357,0,1,0,0,1,0.0,0,0,0,0
358,0,0,0,0,1,0.0,1,0,1,0
359,0,0,0,0,0,0.0,0,0,0,0
360,0,0,1,0,0,1.0,0,1,0,1
361,0,0,0,0,0,0.0,0,1,0,1
362,0,0,0,1,0,0.0,0,1,0,1
363,1,0,0,0,0,0.0,0,0,0,0
364,0,0,0,0,0,0.0,1,0,0,0
365,1,0,0,0,1,0.0,0,0,0,1
366,0,0,0,0,0,0.0,0,0,1,0
367,0,0,0,0,0,0.0,0,0,1,0
368,0,1,1,0,0,1.0,0,0,1,1
369,0,1,1,1,0,1.0,0,0,0,0
370,0,1,0,0,1,0.0,1,0,1,1
371,1,1,0,1,1,0.0,1,0,0,0
372,1,0,0,1,1,0.0,0,1,0,0
373,1,0,0,0,0,0.0,1,1,0,0
374,1,0,0,0,0,0.0,0,0,0,0
375,0,0,0,0,0,0.0,0,0,0,1
376,0,0,0,0,0,0.0,0,0,0,0
377,0,0,0,0,0,1.0,0,0,0,0
378,1,0,0,0,0,0.0,0,0,0,0
379,0,0,0,0,1,0.0,1,0,0,0
380,1,0,1,0,0,1.0,1,0,0,1
381,1,1,1,0,0,1.0,0,0,1,1
382,0,0,1,1,1,0.0,0,0,1,1
383,0,0,0,0,1,1.0,0,1,0,1
384,0,1,0,0,0,0.0,0,0,1,0
385,1,0,0,1,0,1.0,0,0,0,0
386,1,1,1,0,1,0.0,0,1,0,0
387,1,0,0,0,0,0.0,1,0,1,0
388,0,1,0,1,0,0.0,0,0,0,1
389,0,1,0,0,0,0.0,0,0,0,0
390,0,0,1,0,0,0.0,0,0,1,1
391,0,0,1,0,1,0.0,1,0,0,0
392,1,0,0,0,0,1.0,1,1,0,0
393,0,0,0,0,1,1.0,0,0,0,1
394,1,0,0,1,0,0.0,0,0,0,1
395,0,1,0,0,0,0.0,0,0,0,1
396,0,0,0,1,1,0.0,0,0,1,0
397,0,0,0,0,0,0.0,0,1,1,0
398,0,1,0,0,0,1.0,0,1,0,0
399,1,0,0,0,0,0.0,0,0,0,0
400,0,0,0,0,0,0.0,0,0,0,0
401,0,0,0,1,1,0.0,1,0,0,0
402,1,0,0,0,0,0.0,0,0,0,1
403,0,0,0,0,0,0.0,1,1,1,1
404,0,1,0,1,0,0.0,0,0,1,0
405,0,1,0,0,0,0.0,0,0,0,0
406,0,0,0,0,0,0.0,0,0,0,0
407,0,0,0,0,0,0.0,0,0,0,0
408,0,0,0,0,0,0.0,1,1,0,1
409,0,0,0,0,1,0.0,0,0,1,0
410,0,0,1,0,0,1.0,0,0,1,0
411,0,1,0,0,0,0.0,0,0,1,0
412,1,1,1,0,0,0.0,0,0,0,0
413,0,0,1,0,0,0.0,0,0,0,0
414,0,1,0,1,0,1.0,0,1,1,0
415,1,0,0,0,1,0.0,0,0,0,0
416,1,1,0,0,0,1.0,0,0,0,0
417,0,0,1,0,1,1.0,0,1,1,0
418,0,1,1,1,1,0.0,0,0,0,0
419,0,1,1,0,0,0.0,1,0,0,0
420,0,0,1,0,1,0.0,1,0,1,0
421,0,0,0,0,0,0.0,0,1,1,0
422,0,0,1,0,0,0.0,1,0,0,0
423,1,1,0,0,0,1.0,0,0,0,0
424,1,1,1,1,0,1.0,1,1,0,0
425,1,0,0,1,0,1.0,0,1,0,1
426,1,0,0,1,1,1.0,0,0,0,0
427,1,0,0,0,1,0.0,0,0,0,0
428,0,0,1,1,0,1.0,1,0,1,0
429,1,1,1,0,0,0.0,1,0,0,1
430,0,0,1,0,0,0.0,0,0,0,0
431,1,0,0,1,0,1.0,0,1,0,1
432,0,0,0,0,0,0.0,0,0,0,1
433,0,0,0,0,1,0.0,0,0,0,0
434,0,0,0,0,0,0.0,1,0,1,0
435,0,0,0,0,0,1.0,0,0,0,0
436,1,1,0,1,0,0.0,0,1,0,1
437,1,0,0,0,0,0.0,0,0,0,1
438,0,0,0,1,0,0.0,0,0,0,1
439,0,0,0,1,0,0.0,0,0,1,1
440,0,1,0,0,0,0.0,1,0,0,1
441,0,0,0,0,0,0.0,0,0,0,1
442,0,0,0,0,0,0.0,0,1,0,0
443,0,0,0,0,1,0.0,0,0,0,0
444,0,0,1,0,0,0.0,1,0,0,0
445,0,0,0,0,0,0.0,0,0,1,1
446,0,1,0,0,0,0.0,0,0,1,0
447,0,1,0,0,0,1.0,0,0,0,0
448,0,0,0,0,1,0.0,0,1,0,1
449,1,0,0,0,1,0.0,0,1,0,0
450,0,0,1,0,0,0.0,0,0,0,0
451,0,0,0,0,1,0.0,1,1,0,0
452,0,0,0,0,1,0.0,1,0,0,0
453,1,0,0,0,0,0.0,0,1,0,0
454,0,1,0,1,0,0.0,1,0,1,0
455,1,1,0,0,0,0.0,0,0,0,0
456,0,0,0,0,0,0.0,0,0,1,0
457,1,1,0,0,0,1.0,0,0,0,0
458,0,0,0,1,0,1.0,1,0,0,0
459,0,0,0,0,0,0.0,0,1,0,0
460,0,0,1,0,0,1.0,1,0,0,0
461,0,0,0,0,1,0.0,0,1,1,0
462,0,1,1,0,0,0.0,0,0,1,0
463,1,0,1,0,0,0.0,0,0,0,0
464,0,0,1,1,0,0.0,0,0,0,1
465,1,0,0,1,1,0.0,1,1,0,0
466,0,0,0,0,0,0.0,1,0,0,0
467,0,0,0,1,0,1.0,0,0,1,0
468,0,0,0,0,0,0.0,0,0,0,0
469,0,0,0,0,0,1.0,0,0,0,1
470,1,0,0,0,0,0.0,0,0,1,1
471,1,1,1,0,1,0.0,0,1,1,1
472,0,1,0,0,0,0.0,1,0,0,0
473,0,0,1,0,0,0.0,0,0,0,1
474,0,0,0,0,0,1.0,0,0,1,0
475,0,0,1,0,1,1.0,0,1,0,0
476,0,0,0,1,0,0.0,1,0,0,0
477,0,0,0,1,0,1.0,0,0,0,0
478,0,0,0,0,0,0.0,0,0,0,0
479,1,0,0,0,0,0.0,1,1,0,1
480,0,0,1,1,1,1.0,0,1,1,0
481,1,1,0,1,0,1.0,0,0,1,0
482,0,0,0,1,0,1.0,0,0,0,0
483,0,0,0,0,1,0.0,0,1,0,0
484,1,1,0,0,1,0.0,0,0,1,0
485,0,0,0,1,0,1.0,1,0,0,1
486,1,0,0,1,1,0.0,0,1,0,1
487,0,0,1,1,0,0.0,0,0,1,0
488,0,0,0,1,0,1.0,1,0,1,0
489,0,1,1,1,0,0.0,0,0,1,0
490,0,1,0,1,0,0.0,0,0,0,0
491,0,0,0,0,0,0.0,0,0,0,0
492,0,0,0,0,0,0.0,1,0,0,1
493,1,0,1,0,1,0.0,0,0,0,1
494,0,0,0,1,0,1.0,1,0,0,0
495,1,0,1,0,0,0.0,0,0,0,0
496,0,0,0,0,0,0.0,0,1,1,0
497,1,1,1,1,0,1.0,0,0,1,0
498,0,0,0,0,0,1.0,0,0,1,1
499,0,1,0,0,0,0.0,0,0,1,0
500,1,0,0,0,0,0.0,0,0,0,1
501,0,1,0,1,1,0.0,0,0,0,1
502,0,1,1,1,0,1.0,0,0,0,0
503,0,1,0,0,1,0.0,1,0,1,0
504,0,0,1,0,1,0.0,0,1,0,0
505,1,1,0,1,1,0.0,0,1,0,1
506,0,1,0,0,0,0.0,0,0,1,0
507,0,1,1,0,1,0.0,0,1,0,0
508,1,0,0,0,1,1.0,0,1,1,0
509,0,0,0,0,0,0.0,1,0,1,0
510,0,0,0,0,1,0.0,1,0,1,0
511,1,0,0,1,0,0.0,0,0,0,1
512,0,0,0,0,1,0.0,1,1,1,0
513,0,1,0,1,1,0.0,0,0,0,0
514,1,0,0,0,0,0.0,1,0,0,0
515,0,0,0,0,0,1.0,1,0,1,1
516,0,0,0,0,0,1.0,0,1,0,0
517,0,0,1,0,0,1.0,1,0,0,0
518,1,1,0,0,0,0.0,0,1,0,0
519,0,1,1,0,1,0.0,0,0,1,0
520,0,0,0,0,0,0.0,0,0,1,0
521,0,0,0,0,0,1.0,0,0,0,0
522,1,0,0,0,0,0.0,1,0,0,0
523,0,0,0,0,0,0.0,1,0,0,1
524,1,0,0,1,0,1.0,0,1,0,1
525,0,0,0,1,0,0.0,0,0,0,1
526,0,0,0,0,0,0.0,0,0,1,1
527,1,1,0,0,1,0.0,0,0,0,0
528,1,1,1,1,1,1.0,0,0,1,1
529,1,0,0,1,0,0.0,1,0,0,1
530,1,0,0,0,0,0.0,1,0,0,0
531,0,1,0,0,1,0.0,0,0,0,0
532,0,0,0,0,0,1.0,0,0,1,0
533,0,0,1,0,1,1.0,0,0,1,0
534,0,0,0,0,0,0.0,1,1,0,0
535,0,1,0,0,1,0.0,0,1,1,0
536,0,0,0,1,0,0.0,0,0,0,0
537,0,0,1,0,0,0.0,0,0,0,0
538,0,0,1,0,0,0.0,0,0,0,1
539,0,1,0,0,1,0.0,1,1,0,0
540,1,0,0,0,1,0.0,0,0,1,0
541,1,1,0,0,0,0.0,0,0,0,0
542,0,1,1,0,0,1.0,1,0,0,1
543,0,0,0,0,0,1.0,0,0,0,1
544,0,0,0,0,0,0.0,0,0,0,1
545,0,0,1,0,0,0.0,1,0,0,0
546,1,0,0,1,1,0.0,0,0,0,0
547,0,0,0,1,1,0.0,0,1,1,0
548,1,0,0,0,0,1.0,1,1,1,1
549,0,0,0,0,0,0.0,1,0,0,0
550,1,0,1,0,0,1.0,0,0,0,1
551,0,0,0,1,0,0.0,0,0,0,1
552,0,0,1,0,0,1.0,0,0,0,1
553,0,1,0,0,1,0.0,0,0,0,0
554,1,0,0,0,0,0.0,0,1,1,0
555,0,0,0,1,0,1.0,0,1,0,0
556,0,0,0,0,1,1.0,0,1,0,1
557,0,0,0,0,0,0.0,0,0,1,0
558,1,1,0,1,1,1.0,0,0,0,0
559,1,1,1,0,1,0.0,1,0,0,0
560,0,1,1,0,1,1.0,1,0,0,0
561,1,0,0,1,0,1.0,0,1,0,1
562,0,1,0,0,0,0.0,0,0,0,1
563,0,1,0,0,0,1.0,0,1,0,0
564,0,0,1,0,0,1.0,0,0,0,0
565,0,0,1,0,0,0.0,1,1,1,1
566,0,0,0,1,1,0.0,1,0,0,0
567,0,0,0,1,1,0.0,1,1,0,0
568,0,0,0,0,0,0.0,0,1,0,1
569,1,0,0,0,1,0.0,1,0,1,1
570,1,0,0,0,0,0.0,1,0,0,0
571,1,0,0,0,0,1.0,0,0,0,0
572,0,0,0,0,0,0.0,0,0,0,0
573,0,0,0,0,0,0.0,0,0,1,1
574,0,1,0,1,0,0.0,0,1,0,1
575,0,1,0,0,0,0.0,0,1,0,0
576,1,0,1,0,0,0.0,0,0,0,0
577,0,0,0,0,0,1.0,0,1,0,0
578,0,1,0,0,0,0.0,0,0,0,1
579,0,1,1,1,1,0.0,1,0,0,0
