,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
267,1,0,1,0,1,1,0,0,0,0
268,0,1,0,0,0,0,0,0,1,0
269,1,0,0,0,0,1,0,0,0,1
270,0,0,0,1,0,0,0,0,1,0
271,0,0,0,1,1,0,1,1,0,1
272,0,1,1,0,0,0,0,1,0,0
273,0,0,1,0,0,0,1,0,0,0
274,1,1,0,0,1,1,1,0,1,1
275,1,0,0,0,1,0,0,0,0,0
276,0,1,1,1,0,1,1,0,0,0
277,0,1,0,0,0,0,0,1,1,0
278,0,1,0,1,0,1,1,0,0,1
279,0,0,1,1,1,1,0,1,1,0
280,0,1,0,1,1,1,1,0,0,1
281,0,1,1,0,1,1,1,1,1,0
282,1,1,0,0,1,1,0,1,0,1
283,0,0,1,1,0,0,0,1,0,0
284,0,1,1,1,0,0,1,0,0,1
285,1,1,0,1,0,0,0,0,1,1
286,0,1,1,1,0,0,0,0,1,1
287,1,0,0,1,0,1,1,0,1,0
288,0,1,0,0,1,0,0,0,1,1
289,1,1,1,0,1,0,0,0,1,1
290,0,1,1,0,1,1,0,0,0,1
291,1,1,1,0,0,0,1,1,0,1
292,1,0,1,0,1,0,1,0,1,0
293,0,1,0,0,1,0,0,0,0,1
294,1,1,0,1,0,1,0,1,1,0
295,0,0,1,0,0,0,1,0,1,0
296,0,0,0,1,1,0,0,0,0,0
297,1,1,0,1,1,0,0,1,0,0
298,0,0,0,0,0,0,0,0,1,1
299,0,0,0,1,0,0,1,0,0,0
300,0,0,0,1,1,0,0,0,0,0
301,0,0,0,0,0,1,1,1,0,0
302,0,1,1,1,0,1,1,1,0,0
303,0,0,1,1,0,0,1,1,1,1
304,0,0,1,0,0,1,1,0,0,1
305,0,0,1,1,0,1,0,0,0,0
306,1,0,0,0,0,0,1,0,1,1
307,0,1,1,1,0,0,0,1,0,1
308,1,0,1,0,0,1,0,1,0,1
309,1,0,0,1,0,1,0,0,0,0
310,0,0,1,0,0,0,1,0,1,1
311,0,0,0,0,1,0,0,0,0,1
312,0,0,1,1,1,1,0,0,0,0
313,1,0,0,0,0,1,0,0,0,1
314,0,0,1,0,1,1,0,0,1,1
315,1,1,0,0,1,0,1,0,0,1
316,0,0,0,0,0,0,1,1,1,0
317,0,0,0,1,1,1,0,1,1,0
318,1,0,1,0,0,0,0,0,0,0
319,1,0,0,0,1,1,1,0,1,0
320,0,1,1,0,0,1,1,1,0,0
321,1,1,1,0,1,1,0,0,1,0
322,0,1,1,1,0,0,0,1,0,0
323,0,1,0,0,0,1,1,1,1,0
324,0,1,0,1,0,1,1,1,0,1
325,1,0,0,0,0,1,0,0,0,0
326,0,0,1,1,0,1,1,0,0,0
327,1,0,0,0,0,0,0,1,1,0
328,0,1,0,1,0,1,0,1,1,0
329,0,0,1,0,1,1,0,1,1,1
330,1,1,1,1,0,1,0,1,0,0
331,0,0,1,0,0,1,1,0,0,1
332,1,1,1,1,1,1,0,0,1,0
333,1,0,1,1,0,0,0,1,0,1
334,1,1,1,0,1,1,1,0,0,0
335,1,0,1,0,0,1,0,0,0,1
336,1,1,1,1,1,0,0,1,0,1
337,1,0,0,0,0,1,1,1,0,1
338,0,1,0,0,1,0,0,1,1,0
339,1,1,1,0,1,1,1,0,0,0
340,1,0,0,1,1,0,0,1,1,1
341,0,1,1,0,0,1,1,0,1,1
342,1,1,1,0,0,0,1,1,1,1
343,1,1,1,1,1,1,0,0,0,1
344,0,1,1,1,0,0,1,0,1,1
345,0,1,1,1,1,0,1,1,1,0
346,1,1,0,0,1,1,1,0,0,1
347,1,1,0,0,0,0,1,1,1,0
348,1,0,0,1,0,0,1,0,1,0
349,0,0,0,0,0,0,1,0,0,0
350,1,1,1,1,1,1,1,1,0,1
351,0,0,0,0,1,1,0,0,1,0
352,0,0,1,0,0,0,1,1,0,0
353,0,1,0,0,0,0,1,0,1,1
354,1,1,0,0,1,0,0,1,1,0
355,0,0,0,0,1,1,0,0,0,1
356,1,1,1,1,1,1,1,0,1,0
357,1,0,0,0,0,0,0,0,0,1
358,0,1,0,0,0,0,0,1,1,0
359,1,1,0,0,0,0,1,0,0,1
360,0,0,0,1,0,1,0,0,0,0
361,0,0,0,1,0,1,1,0,0,1
362,0,0,1,0,1,1,0,0,1,0
363,0,0,0,0,1,0,1,0,1,0
364,0,1,1,0,0,0,0,0,1,1
365,0,0,1,1,0,1,0,1,0,1
366,0,0,0,1,0,0,0,1,1,0
367,0,0,1,1,0,1,1,1,0,0
368,0,0,1,1,1,1,0,1,1,0
369,0,0,1,1,1,0,0,0,0,1
370,1,0,1,0,1,0,1,1,0,0
371,1,0,0,0,0,0,1,0,1,0
372,1,0,0,1,0,1,0,0,0,0
373,1,0,1,0,0,1,0,0,1,1
374,1,1,0,1,0,0,0,0,0,1
375,0,1,0,0,1,1,0,1,0,1
376,1,0,1,0,1,1,1,1,0,0
377,0,0,0,1,1,0,0,1,0,0
378,0,0,0,0,0,0,0,0,0,0
379,1,1,0,1,0,0,0,0,1,0
380,1,0,1,0,0,1,0,0,1,1
381,1,0,0,1,1,1,1,1,1,0
382,1,0,0,0,0,0,1,1,0,0
383,0,1,0,1,1,0,1,1,1,1
384,1,0,1,1,0,1,0,0,0,0
385,0,1,0,0,0,0,1,0,0,1
386,0,1,0,1,1,0,1,0,1,1
387,1,1,1,1,0,1,1,0,0,1
388,0,0,1,0,1,0,1,0,0,0
389,0,0,1,0,1,1,0,0,0,0
390,0,1,0,1,1,1,1,0,0,1
391,0,1,1,0,1,0,1,1,1,0
392,1,0,0,0,0,1,1,0,1,0
393,0,1,1,1,0,1,0,0,0,0
394,0,0,1,0,1,0,0,1,0,1
395,0,1,0,1,1,1,1,1,0,0
396,0,1,1,1,1,0,1,1,1,0
397,0,0,1,0,1,0,0,0,1,0
398,0,0,0,0,1,1,0,1,0,0
399,0,0,1,1,1,1,0,1,1,0
400,0,1,0,1,1,0,1,0,1,1
401,0,0,0,0,0,0,0,1,0,1
402,1,0,1,1,0,0,0,0,0,1
403,0,0,0,0,0,0,1,0,0,0
404,1,0,1,1,0,1,1,1,1,1
405,0,1,0,1,0,0,1,1,0,1
406,0,1,1,0,1,1,0,0,1,0
407,1,0,1,0,0,0,0,1,0,0
408,0,1,0,1,1,0,0,1,0,1
409,1,1,0,1,1,0,1,0,1,0
410,0,1,1,0,0,0,1,1,1,0
411,0,0,0,0,0,0,1,1,1,0
412,0,0,0,0,0,1,0,0,1,0
413,0,0,0,0,0,1,0,1,0,0
414,0,0,1,0,1,0,1,0,0,0
415,1,0,0,1,1,0,0,1,0,1
416,0,1,0,0,1,0,0,1,1,1
417,0,1,1,1,1,1,1,1,1,1
418,1,0,0,1,0,1,0,1,1,1
419,0,0,1,1,0,1,0,1,1,0
420,0,0,0,0,0,1,0,1,1,0
421,1,1,0,0,1,1,1,1,0,0
422,1,0,0,0,0,1,1,0,1,0
423,0,0,0,0,1,1,0,1,0,0
424,1,0,0,0,0,1,0,1,1,1
425,0,1,1,1,0,0,0,0,0,1
426,0,0,1,1,1,1,1,1,1,1
427,0,1,1,1,1,0,0,1,1,1
428,1,0,0,1,0,1,1,1,1,0
429,1,0,1,1,1,1,1,0,1,0
430,1,1,0,0,0,1,0,0,0,1
431,1,1,1,1,0,0,0,0,1,1
432,1,0,1,0,1,0,1,0,1,1
433,1,1,1,0,0,0,0,0,0,0
434,0,0,0,1,0,0,0,1,1,1
435,0,0,0,0,1,0,0,1,0,0
436,1,1,0,0,1,1,0,1,1,1
437,0,1,0,0,1,1,0,0,0,0
438,1,0,0,0,1,1,1,1,0,0
439,1,1,0,1,0,0,1,0,0,1
440,1,1,1,0,0,1,1,1,0,0
441,1,1,0,1,1,0,1,1,0,0
442,1,1,1,1,0,1,1,0,1,1
443,0,0,1,1,1,0,0,1,0,1
444,0,0,1,1,1,1,1,0,0,1
445,0,1,1,1,0,1,0,1,0,1
446,0,0,1,0,0,0,1,1,0,0
447,1,1,0,0,0,1,0,1,0,1
448,1,0,1,1,0,1,1,0,1,1
449,0,1,0,1,1,1,1,0,1,0
450,1,0,1,1,1,0,1,0,0,1
451,1,0,0,0,0,0,0,1,1,0
452,0,0,1,0,1,0,0,0,0,0
453,0,0,0,1,1,0,0,0,0,0
454,0,0,1,1,1,0,0,1,1,1
455,0,0,1,1,0,1,1,0,1,1
456,1,0,1,0,0,0,1,1,0,0
457,1,1,0,0,0,1,0,1,1,0
458,0,1,0,0,0,1,0,0,0,0
459,0,1,0,1,1,0,1,0,0,1
460,1,1,0,0,1,1,0,0,0,0
461,1,0,0,1,0,1,1,1,0,1
462,1,0,1,0,1,0,1,1,1,0
463,0,0,1,0,0,1,0,0,0,0
464,0,1,1,1,0,1,1,1,1,0
465,0,0,0,1,0,1,0,0,1,1
466,0,1,0,1,1,0,0,0,0,1
467,1,1,0,0,1,0,1,0,1,1
468,1,0,0,0,1,1,1,0,1,0
469,1,1,0,0,1,0,1,1,1,1
470,0,1,0,1,0,1,0,1,0,0
471,0,0,0,1,0,1,0,0,0,1
472,1,0,0,1,0,1,0,0,0,0
473,0,1,0,0,0,0,1,0,1,1
474,0,0,0,0,0,1,0,0,1,0
475,1,1,0,0,1,0,1,0,0,1
476,1,0,1,0,1,0,0,1,0,1
477,1,1,1,0,0,0,0,1,0,1
478,0,0,1,0,1,1,0,0,1,1
479,1,1,0,0,1,0,1,0,0,0
480,0,0,0,1,1,1,0,0,0,0
481,1,1,1,1,0,0,1,1,0,1
482,0,1,0,1,1,0,0,0,0,0
483,1,0,1,0,0,1,1,1,0,0
484,0,0,0,1,0,1,1,1,1,1
485,1,0,0,1,1,1,1,0,0,0
486,0,0,1,1,0,0,0,0,1,0
487,0,1,0,0,0,0,1,0,0,1
488,0,1,0,0,0,0,0,1,1,1
489,0,1,1,1,0,0,0,0,1,0
490,1,0,0,0,0,0,0,0,0,0
491,0,0,1,1,0,1,0,1,1,0
492,1,1,0,0,0,0,1,0,0,1
493,1,1,0,0,1,0,1,0,0,1
494,1,0,1,0,1,0,1,0,0,1
495,0,1,1,1,0,1,0,1,1,1
496,1,0,0,0,0,0,0,1,0,0
497,1,0,1,1,0,0,0,0,0,0
498,0,1,0,0,0,1,0,1,1,1
499,1,0,1,1,1,0,0,0,0,0
500,1,0,0,0,1,1,0,1,1,1
501,1,0,0,1,0,1,0,1,0,1
502,0,1,1,0,0,1,0,0,0,0
503,0,1,0,0,1,0,1,1,1,0
504,0,0,0,0,0,1,0,1,0,0
505,0,0,0,0,1,1,0,0,1,1
506,0,0,1,0,0,0,0,1,1,1
507,0,1,0,0,0,0,1,0,1,0
508,1,1,0,1,0,1,0,1,0,1
509,0,0,0,1,0,1,1,0,1,0
510,1,0,0,0,1,1,0,1,0,1
511,1,1,0,1,0,1,0,1,1,1
512,0,0,0,0,0,0,1,1,1,0
513,0,0,1,1,0,0,1,0,0,0
514,0,0,0,0,0,1,1,0,0,1
515,0,0,0,0,1,0,1,0,1,0
516,1,0,0,1,1,0,0,1,1,1
517,0,1,1,1,0,0,0,0,0,1
518,0,1,1,1,1,1,0,0,0,0
519,0,0,1,1,1,0,0,1,0,0
520,1,0,0,0,1,1,0,1,1,1
521,1,1,0,0,0,0,0,1,0,1
522,1,0,1,0,0,1,1,1,0,0
523,0,0,1,0,0,0,0,1,0,1
524,1,1,1,1,0,1,1,1,0,1
525,0,0,0,0,1,1,0,1,0,1
526,1,0,1,1,0,1,0,0,1,0
527,0,0,0,0,0,0,1,1,1,1
528,1,0,1,1,1,0,1,1,0,1
529,1,1,1,0,0,0,1,0,0,1
530,1,0,0,1,1,0,0,0,0,0
531,1,1,1,1,0,1,0,0,1,0
532,0,0,1,1,1,1,1,0,0,0
533,1,0,0,0,1,0,0,1,1,0
534,0,0,0,1,1,0,1,0,0,1
535,1,0,0,1,0,1,1,0,0,0
536,0,1,1,1,0,0,1,0,1,1
537,1,0,0,1,1,0,0,1,1,0
538,1,1,1,0,0,0,1,0,1,0
539,1,0,0,0,1,0,0,0,0,0
540,0,0,0,1,0,1,1,0,1,0
541,1,1,1,0,1,0,1,1,1,1
542,0,1,0,0,0,0,1,0,1,1
543,1,1,0,1,1,0,0,0,0,0
544,0,1,0,0,0,0,1,1,0,1
545,0,0,0,0,1,1,1,0,0,0
546,0,1,1,0,1,0,1,0,0,0
547,0,1,1,0,0,0,0,1,1,1
548,0,1,0,0,0,1,0,1,0,0
549,1,1,0,0,1,1,1,1,1,1
550,0,0,0,0,1,0,0,0,0,0
551,0,0,0,0,1,0,1,0,0,0
552,0,1,1,0,1,0,0,0,0,0
553,0,0,0,1,0,1,1,0,0,0
554,0,1,0,1,0,1,1,1,0,1
555,0,0,1,0,0,0,0,1,0,1
556,0,1,0,0,1,1,0,0,0,0
557,1,0,1,1,0,0,0,0,1,1
558,0,1,0,1,1,0,0,0,0,0
559,1,0,0,0,0,1,1,0,0,0
560,0,0,0,1,0,1,0,1,0,1
561,0,0,1,1,1,1,1,1,0,1
562,0,0,1,0,0,1,1,1,1,1
563,0,1,0,0,0,0,0,1,0,1
564,1,0,0,1,0,1,1,0,0,1
565,0,0,1,1,1,1,1,1,1,1
566,0,0,1,1,1,0,0,1,1,1
567,0,0,1,1,0,0,0,0,1,0
568,0,1,1,1,0,0,0,0,0,0
569,1,0,0,0,1,0,1,0,1,0
570,0,1,1,0,0,0,1,0,0,0
571,1,0,0,0,0,1,0,1,0,0
572,1,1,0,0,1,1,1,0,0,0
573,1,1,0,1,0,0,0,0,1,1
574,1,0,0,1,1,1,0,1,1,1
575,1,0,0,0,0,0,1,0,1,1
576,1,0,1,0,1,0,1,0,1,0
577,0,1,1,0,0,0,0,0,0,0
578,0,0,0,0,1,0,0,0,0,1
579,1,1,0,1,0,0,1,0,0,0
580,0,1,1,0,1,0,0,1,0,0
581,0,0,0,0,0,0,0,1,0,0
582,0,0,0,0,0,1,1,1,1,0
583,0,0,0,1,1,0,1,1,1,1
584,0,1,1,0,1,1,0,0,0,0
585,0,1,1,1,1,1,0,1,0,1
586,1,1,0,0,0,1,1,0,1,1
587,0,0,1,0,1,0,1,0,1,0
588,0,0,0,1,1,0,0,0,0,1
589,0,1,0,0,1,0,0,1,0,0
590,0,0,1,1,0,0,0,0,0,1
591,1,1,1,0,1,1,0,0,0,1
592,0,1,0,1,1,0,1,1,0,0
593,1,0,1,0,0,0,0,0,0,0
594,0,0,1,1,1,1,1,1,0,1
595,0,1,1,0,1,0,0,0,1,0
596,0,1,0,1,0,0,0,1,1,1
597,1,1,0,0,0,1,1,1,1,0
598,0,0,1,0,0,1,0,1,1,0
599,1,1,0,1,0,0,0,1,0,1
600,0,0,0,0,1,1,0,0,1,0
601,1,1,1,0,0,0,1,1,0,1
602,1,0,0,1,1,0,1,0,0,1
603,1,1,0,1,0,0,1,0,1,0
604,0,0,1,1,0,0,0,1,1,0
605,1,0,0,1,0,0,0,0,0,0
606,0,1,1,0,1,1,0,0,1,1
607,1,1,0,1,0,1,1,1,1,1
608,1,0,1,1,1,1,0,0,1,0
609,1,1,0,1,1,0,1,1,0,0
610,0,0,0,1,1,1,0,0,0,1
611,1,0,1,1,1,1,1,1,1,0
612,0,1,0,1,0,1,0,1,1,0
613,0,0,1,0,1,1,1,1,1,1
614,1,1,1,1,0,1,1,1,0,0
615,0,0,0,1,0,1,1,1,1,1
616,1,0,1,0,1,1,0,0,1,1
617,1,1,0,0,0,0,0,1,0,1
618,0,0,0,1,1,0,1,1,1,0
619,1,0,1,1,0,1,0,0,1,1
620,1,1,1,1,1,1,0,0,0,1
621,1,0,0,1,0,1,1,1,0,0
622,0,0,1,0,1,1,0,0,0,1
623,0,1,0,0,0,1,1,1,0,1
624,1,1,0,1,0,0,1,1,0,0
625,1,0,0,1,1,0,0,1,0,0
626,1,1,1,1,0,0,1,0,0,1
627,1,0,1,0,0,0,1,0,1,0
628,0,0,1,0,1,1,0,1,1,0
629,1,0,0,1,1,1,0,0,1,1
630,1,1,0,1,1,0,0,0,1,1
631,1,1,0,0,0,1,0,1,0,0
632,0,1,1,0,1,0,0,0,1,0
